SONG,ARTIST,MF CODE,TRACK
Special Brew,Bad Manners,SFMW867,12
Special Lady,Ray Goodman Brown,SC8151,10
Special Two,Missy Higgins,SFKK03,10
Special Years,Val Doonican,SFMW910,9
Speechless,Ciara,CB30151,7
Speechless,Ciara (Vocal),CB30151,15
Speechless,Lady Gaga,SFMW925,14
Speed Of Sound,Coldplay,SFPL011,9
Speed Racer,Tv Theme,SC8438,7
Speedy Gonzales,Pat Boone,SFMW815,5
Spend It,Tity Boi Aka 2 Chainz,PHMU1202,4
Spend It,Tity Boi Aka 2 Chainz (Vocal),PHMU1202,13
Spend The Night,Earth Wind And Fire,SC8270,14
Spend The Night,Isley Brothers,SAVP038,16
Spending My Time,Roxette,SFID011,14
Spice Up Your Life,Spice Girls,SF114,2
Spicks And Specks,Bee Gees,ZPA045,4
Spider And The Fly,Rolling Stones,ZKH07,14
Spiderman,Tv Theme,SC8438,6
Spiders And Snakes,Jim Stafford,SF102,2
Spiderwebs,No Doubt,SC8471,2
Spill The Wine,Eric Burdon And War,SC8221-V2,6
Spill The Wine,War,SGB0054,9
Spilled Perfume,Pam Tillis,SC8120,5
Spin,Lifehouse,SC8783,7
Spin The Black Circle,Pearl Jam,SFWS044,14
Spinning Around,Kylie Minogue,ZPA053,7
Spinning Wheel,Blood Sweat And Tears,SC8563,2
Spirit In The Night,Manfred Mann,SC8724,6
Spirit In The Sky,Gareth Gates,ZLP10,15
Spirit In The Sky,Norman Greenbaum,SF016,14
Spirit Of A Boy Wisdom Of A Man,Randy Travis,SC8488,8
Spirit Of Radio,Rush,SFMW921,1
Spit In The Rain,Del Amitri,ZKH10,3
Spitting Games,Snow Patrol,SFPL006,7
Splish Splash,Bobby Darin,SC1006,7
Splish Splash,Bobby Darin (Vocal),PS1299,1
Spoiled,Joss Stone,ZPA087,4
Spoiled,Joss Stone (Vocal),PHM0502,18
Spooky,Classics Iv,TT069,10
Spoonman,Soundgarden,SFMW884,8
Spotlight,Jennifer Hudson,QH301,3
Spread Your Wings,Queen,SFMW891,1
Squeeze Box,Who,ZPA111,5
Squeeze Me In,Garth Brooks And Trisha Yearw,SC8736,13
Squeeze Me In,Garth Brooks W Trisha Yearwoo,CBE10-11,12
Squeezin' The Love Outta You,Redmon And Vale,SC8608,8
St Elmo's Fire,John Parr,SFHH05-8,7
St James Infirmary,Buddy Blu Band,LEG206,7
St Louis Blues,Popular,DKK072,14
St Teresa,Joan Osborne,SC8290,5
St Teresa,Joan Osborne (Vocal),PS1238,5
Stacked Actors,Foo Fighters,SC8595,10
Stacy's Mom,Fountains Of Wayne,SC2447,7
Stacy's Mom,Fountains Of Wayne (Vocal),SC2447,16
Stagger Lee,Lloyd Price,SC8361,11
Stagger Lee,Wilson Pickett,LEG183,5
Stainsby Girls,Chris Rea,ZPA082,9
Stairway To Heaven,Dolly Parton,SC8774,11
Stairway To Heaven,Led Zekelin,EK017,14
Stairway To Heaven,Led Zeppelin,SGB0062,10
Stairway To Heaven,Rolf Harris,SFMW853,9
Stairway To The Stars,Ella Fitzgerald,LEG201,7
Stampede,Chris Ledoux,SC8578,15
Stan,Eminem,PHM0101,3
Stan,Eminem (Vocal),PHM0101,12
Stan,Eminem And Dido,SC8659,2
Stand,R E M,ZPA107,9
Stand,Rascal Flatts,SC9008,4
Stand,Rem,SFMW906,5
Stand,Sly,LEG226,13
Stand And Deliver,Adam And The Ants,SF105,1
Stand Back,Fleetwood Mac,TT060,9
Stand Back,Stevie Nicks,SC8201,12
Stand Back,Stevie Nicks (Vocal),PS1379,8
Stand Beside Me,Jo Dee Messina,SC8496,5
Stand By Me,Ben E King,SPC035,6
Stand By Me,John Lennon,LEG122,4
Stand By Me,Oasis,ZPA125,13
Stand By Me (Dance Version),Chelle,BRTSPK005,15
Stand By Y Our Man,Chapz,BRTSPK005,12
Stand By You,Pretenders,SFMW843,11
Stand By You,S Club 7,SFMW815,15
Stand By Your Man,Tammy Wynette,ZLP02,6
Stand By Your Man,Tammy Wynette (Vocal),PS1304,1
Stand Inside Your Love,Smashing Pumpkins,SC8607,14
Stand Or Fall,Fixx,SC8518,11
Stand Tall,Burton Cummings,SC8527,11
Stand Up,Def Leppard,SGB0039,8
Stand Up,Mel Mcdaniel,SC8114,4
Stand Up For Love,Destiny's Child,SFMW873,7
Stand Up For Love,Destiny's Child (Vocal),PHM0512,13
Standin' Still,Clark Family Experience,SC8705,12
Standing Alone,Tyketto,SFMW891,2
Standing At The Edge Of The Earth,Blessid Union Of Souls,SC8572,8
Standing In The Shadow Of Love,Four Tops,LEG101,7
Standing In The Shadows Of Love,Four Tops,SC8984,1
Standing Knee Deep In A River,Kathy Mattea,JV0069,5
Standing Knee Deep In A River Dying,Kathy Mattea,SC8165,15
Standing On The Corner,Four Lads,SC8396,9
Standing On The Edge,John Berry,SC8160,1
Standing On The Edge Of Goodbye,John Berry,MM6097,9
Standing On The Edge Of Love,Clinton Gregory,SC8317,15
Standing On The Promises,Lionel Cartwright,SC8296,15
Standing Outside A Broken Phone Boo,Primitive Radio Gods,SC8308,8
Standing Outside The Fire,Garth Brooks,SC8219,2
Standing Right Next To Me,Karla Bonoff,SC8121,8
Standing Still,Jewel,ZPA032,10
Standing Still,Jewel (Vocal),PHM0203,12
Standing Tall,Lorrie Morgan,SC8239,3
Star,Kiki Dee,SFMW828,11
Star Girl,Mcfly,EZH060,16
Star People,George Michael,PS1224,12
Star People,George Michael (Vocal),PS1224,5
Star Spangled Banner,Standard,TT036,34
Star Spangled Banner,Whitney Houston,SC313,7
Stardog Champion,Mother Love Bone,SFMW908,4
Stardust,Billy Ward And The Dominoes,PI302,7
Stardust,Engelbert Humperdinck,LEG111,4
Stardust,Frank Sinatra,LEG169,8
Stardust,Nat King Cole,SAVP010,6
Stardust,Popular,DKK068,12
Staring At The Sun,Offspring,SC8629,2
Staring At The Sun,Rooster,ZPA076,11
Staring At The Sun,U2,SFWS021,13
Starlight,Matt Cardle,SF311,10
Starlight,Muse,SFPL012,10
Starlight,Superman Lovers,SFCC001,2
Starmaker,Kids From Fame,SFMW842,2
Starman,David Bowie,SFMW841,5
Starry Eyed,Ellie Goulding,SF290,2
Starry Eyed Suprise,Oakenfield,EZH016,11
Starry Eyed Suprise,Oakenfold,SF196,9
Starry Eyed Surprise,Paul Oakenfold,PHM0212,5
Starry Eyed Surprise,Paul Oakenfold (Vocal),PHM0212,14
Stars,Dubstar,SFMW882,12
Stars,Simply Red,SC8235-V2,5
Stars,Switchfoot,PHM0512,8
Stars,Switchfoot (Vocal),PHM0512,17
Stars Are Blind,Paris Hilton,THM2006,--
Stars Are Blind,Paris Hilton (Vocal),PHM0609,12
Stars Fell On Alabama,Frank Sinatra,SGB0059,15
Stars Fell On Alabama,Frank Sinatra (Vocal),PS1394,9
Stars On 45,Beatles,BRTSPK002,6
Stars On 45 (Abba),Abba,BRTSPK002,5
Stars On The Water,George Strait,SC8779,13
Stars Over Texas,Traci Lawrence,HD010,15
Stars Over Texas,Tracy Lawrence,SGB0036,18
Starships,Nicki Minaj,SFKK68,10
Starships [clean],Nicki Minaj,SF314,5
Starstrukk,30h 3 Feat Katy Perry,SFKK38,10
Starstrukk,3oh!3,PHM0907,7
Starstrukk,3oh!3 (Vocal),PHM0907,16
Start,Jam,SFGD008,2
Start A Band,Brad Paisley Ftg Keith Urban,CBE10-07,11
Start A Fire,Tiffany Affair,THM2006,--
Start Me Up,Rolling Stones,SC8670,3
Start Of Something New,High School Karaoke,ZPA114,6
Start Over Georgia,Collin Raye,SC3152,1
Start The Car,Travis Tritt,SC8533,11
Start Without You,Alexandra Burke,SF295,14
Startin' Over Blues,Joe Diffie,SC8324,11
Startin' With Me,Jake Owen,SC9003,13
Starting All Over Again,Reba Mcentire,HD011,15
Starting Over,John Lennon,SC7533,14
Starting Over (Just Like),John Lennon,SFGD061,5
Starting Over Again,Dolly Parton,SC8728,13
Starting Over Again,Reba Mcentire,SGB0036,12
Starting Over Again,Steve Wariner,SC8697,3
Starting To Fall,Marilyn Scott,SC8484,3
Starting Together,Su Pollard,SFMW907,7
Starz In Their Eyes,Just Jack,EZH062,7
State Fair,Doug Supernaw,SC8129,10
State Of Independence,Donna Summer,SFMW884,14
State Of Mind,Crystal Bernard,SC8358,12
State Of Mind,Electric Light Orchestra,ZKH12,9
State Of Mind,Holly Valance,EZH028,5
State Of The Heart,Rick Springfield,ZPA110,12
Statesboro Blues,Allman Brothers,SC8327,5
Statue Of A Fool,Ricky Van Shelton,SC8157,10
Stay,Dirty Dancing,SFMW816,13
Stay,Eternal,SF006,10
Stay,Hollies,ZPA007,10
Stay,Jackson Browne,LEG242,13
Stay,Jamie Benson,SF193,12
Stay,Jodeci,SAVP023,13
Stay,Lisa Loeb,BS5417,13
Stay,Lisa Loeb And Nine Stories,SFMW839,8
Stay,Maurice Williams,SC7513-V3,11
Stay,Maurice Williams And Zodiacs,SFGD040,6
Stay,Safetysuit,PHM0906,2
Stay,Safetysuit (Vocal),PHM0906,11
Stay,Sash,SF115,7
Stay,Shakespear's Sister,SFMW845,5
Stay,Sugarland,SFKK52,1
Stay,U2,SC2229,4
Stay (I Missed You),Lisa Loeb,SC8787,14
Stay (I Missed You),Lisa Loeb And Nine Stories,SC8348,6
Stay (I Missed You),Lisa Loeb And The Nine Storie,PI048,7
Stay (So Far Away) (Acoustic),U2,LGK003,8
Stay A Little Longer,Bob Wills And His Texas Playb,SC8592,6
Stay A While,Dusty Springfield,SF085,6
Stay A While,Dustyspringfield,SFWS026,7
Stay Another Day,East 17,SFGD027,6
Stay Another Day,Girls Aloud,SFPL001,12
Stay Awake,Example,SF306,8
Stay By Me,Eurythmics,SFGD029,15
Stay Down,Mary J Blige,CBE10-24,4
Stay Fly,Three 6 Mafia Feat Young Buck,THM2006,--
Stay Forever,Hal Ketchum,SC8159,11
Stay Gold,Stevie Wonder,PS1248,10
Stay Gold,Stevie Wonder (Vocal),PS1248,1
Stay I Missed You),Lisa Loeb And Nine Stories,SC8209,15
Stay Or Let It Go,Brian Mcknight,SC8601,10
Stay Out Of My Arms,George Strait,SC8236,14
Stay The Night,Ghosts,SFMW891,11
Stay The Night,Imx,SC3185,8
Stay The Night,James Blunt,SFKK53,9
Stay The Night,James Blunt (Vocal),PHM1104,15
Stay The Night,Mariah Carey,LEG218,5
Stay The Same,Gabrielle,EZH035,8
Stay The Same,Joey Mcintyre,SC8519,10
Stay Together,Ledisi Feat Jaheim,PHMU1109,3
Stay Together,Ledisi Feat Jaheim (Vocal),PHMU1109,13
Stay Together For The Kids,Blink 182,SGB0066,14
Stay With Me,Faces,SF096,4
Stay With Me,Rod Stewart,DG001,7
Stay With Me Tonight,Jeffery Osborne,SAVP032,3
Stay With Me Tonight,Jeffrey Osborne,PS1273,16
Stay With Me Tonight,Jeffrey Osborne (Vocal),PS1273,8
Stay With You,Goo Goo Dolls,THMR0607,16
Stay With You,Goo Goo Dolls (Vocal),THMR0607,7
Stay Young,Don Williams,SC8537,1
Stay Young,Oasis,SAVA001,7
Stayin' Alive,Bee Gees,ZPA028,3
Stayin' In,Bobby Vee,ZPA024,7
Staying Alive,N Trance,SFMW851,14
Steady As She Goes,Mark Collie,SC8211,10
Steady As She Goes,Raconteurs,THMR0607,18
Steady As She Goes,Raconteurs (Vocal),THMR0607,9
Steady S She Goes,Raconteurs,THM2006,--
Steal Away,Robbie Dupree,DKK094,5
Steal My Kisses,Ben Harper,PHM0007,4
Steal My Kisses,Ben Harper (Vocal),PHM0007,13
Steal My Kisses,Ben Harper And The Innocent C,SC3196,1
Steal My Kisses,Ben Harper Innocent Crimi,SC8616,1
Steal My Sunshine,Len,SC3150,7
Stealing Cinderella,Chuck Wicks,SC9017,11
Steam,East 17,SFGD027,8
Steam,Peter Gabriel,SFMW931,3
Steam,Ty Herndon,SGB0029,3
Steam Heat,Patti Page,SC7553,13
Steamroller Blues,Elvis Presley,MM6070,2
Steamroller Blues,James Taylor,SC7523,1
Steamy Windows,Tina Turner,SFGD045,16
Steel Bars,Michael Bolton,SC8374,12
Steelo,702,SC8325,11
Steer,Missy Higgins,SFKK16,6
Stella By Starlight,Frank Sinatra,DKK097,14
Step Back In Time,Kylie Minogue,ZPA053,5
Step By Step,Crests,SAVA007,17
Step By Step,Eddie Rabbitt,SC7552,3
Step By Step,New Kids On The Block,SAVP023,16
Step By Step,Whitney Houston,SF081,2
Step Inside Love,Cilla Black,ZKH04,7
Step Into Christmas,Elton John,SC8184,9
Step Into The Light,Dust For Life,SC8673,4
Step On,Happy Mondays,SFGD030,10
Step On My Old Size Nines,Stereophonics,SFGD005,17
Step That Step,Sawyer Brown,SC7556,5
Steppin' Out,Joe Jackson,SC8719,11
Steppin' Out With My Baby,Tony Bennett,MM6075,15
Stepping Stone,Duffy,PHM0904,3
Stepping Stone,Duffy (Vocal),PHM0904,12
Stepping Stone,Lari White,SC8495,10
Stepsister's Lament,Cinderella,LEGBR08,3
Stereo Hearts,Gym Class Heroes Adam Levine,SFKK63,2
Stereo Hearts,Gym Class Heroes Feat Adam Le,SF308,15
Stereo Love,Edward Maya And Vika Jigulina,SF292,13
Steve Mcqueen,Automatic,EKI27,8
Steve Mcqueen,Sheryl Crow,SC8778,9
Stewball,Peter Paul And Mary,SC8450,12
Stick 'em Up,Quarashi,SC8768,14
Stick To The Status Quo,High School Karaoke,ZPA114,7
Stick To The Status Quo (Without Ba,High School Karaoke,ZPA114,8
Stick Wit U,Pussycat Dolls,SF238,7
Sticks And Stones,Tracy Lawrence,SC8161,6
Sticks 'n' Stones,Jamie T,SF282,5
Stickwitu,Pussycat Dolls,ZPA126,2
Stickwitu,Pussycat Dolls (Vocal),PHM0512,16
Stiff Upper Lip,Ac Dc,SGB0063,11
Still,Bill Anderson,DKK065,17
Still,Brian Mcknight,TT073,13
Still,Brian Mcknight (Vocal),PHM0203,16
Still,Commodores,ZPA121,4
Still,Macy Gray,TT027,12
Still A Little Chicken Left O,Craig Morgan,CB60454,1
Still A Little Chicken Left O,Craig Morgan (Vocal),CB60454,9
Still Doin' Time,George Jones,SC8365,11
Still Got The Blues For You,Gary Moore,SGB0054,16
Still Holding On,Clint Black And Martina Mcbri,KH017,17
Still Holding Out For You,Shedaisy,SC8698,9
Still In Love,Brian Mcknight,SC8240,10
Still In Love,Tyra,THM2006,--
Still In Love With You,Al Green,CBE09-13,13
Still In Love With You,Sade,PHMU1108,5
Still In Love With You,Sade (Vocal),PHMU1108,16
Still In Love With You,Travis Tritt,SC8416,3
Still In Saigon,Charlie Daniels,LEG213,6
Still Losing You,Ronnie Milsap,JV0060,3
Still Lovin' You,Sammy Kershaw,SC8224,10
Still Loving You,Bob Luman,SC8567,13
Still Loving You,Scorpions,SC8516,14
Still On Your Side,B B Mak,TT035,14
Still On Your Side,B B Mak (Vocal),PHM0103,14
Still Rainin',Jonny Lang,SC8515,11
Still Taking Chances,Michael Martin Murphey,SC8529,14
Still The One,Orleans,SC8153,4
Still The Same,Bob Seger,SFMW814,10
Still They Ride,Journey,SC8721,10
Still Waiting,Sum 41,SFPL005,14
Stilletto,Billy Joel,LEG143,15
Stillness Of Heart,Lenny Kravitz,SC8747,10
Stinkin' Thinkin',Happy Mondays,SFGD030,13
Stir It Up,Bob Marley,SFWS017,13
Stitches,Orgy,SC3153,4
Stole,Kellie Rowland,SFTP3-05,6
Stole,Kelly Rowland,SC8793,7
Stole,Kelly Rowland (Vocal),PHM0212,18
Stolen,Dashboard Confessional,PHM0705,4
Stolen,Dashboard Confessional (Vocal,PHM0705,13
Stolen Car,Beth Orton,SC3138,7
Stomes,Neil Diamond,LEG197,13
Stomp,Steps,SFTP04,6
Stone,John Berry,SC8402,12
Stone By Stone,Catatonia,SF182,9
Stone Cold Crazy,Queen,SC8772,6
Stone Cold Sober,Paloma Faith,SF281,14
Stone Free,Jimi Hendrix,SGB0025,2
Stone In Love,Journey,SC8721,11
Stoned,Dido,ZPA072,2
Stoned At The Jukebox,Hank Williams Jnr,SC7551,14
Stoned Love,Supremes,SFMW812,14
Stoned Soul Picnic,5th Dimension,SAVP027,9
Stones,Neil Diamond,SFWS012,11
Stones In The Road,Mary Chapin Carpenter,SC8296,14
Stoney End,Barbra Streisand,SC8261,5
Stood Up,Ricky Nelson,ZPA065,5
Stool Pigeon,Kid Creole And Coconuts,SF111,3
Stop,Erasure,ZPA101,8
Stop,Jamelia,EZH040,7
Stop,Jon Secada,TT054,10
Stop,Sam Brown,SFMW811,2
Stop,Spice Girls,SF119,2
Stop And Smell The Roses,Mac Davis,SC8283,15
Stop And Stare,One Republic,SFKK23,8
Stop And Stare,One Republic (Vocal),PHM0802,10
Stop Crying Your Heart Out,Leona Lewis,SFMW920,3
Stop Crying Your Heart Out,Oasis,SF193,14
Stop Draggin' My Heart Around,Stevie Nicks,PI032,18
Stop Draggin' My Heart Around,Stevie Nicks And Tom Petty,SPC033,5
Stop Draggin' My Heart Around,Tom Petty And Stevie Nicks,TT060,10
Stop In The Name Of Love,Supremes,SPC035,5
Stop Living The Lie,David Sneddon,EZH020,1
Stop Me,Mark Ronson Feat Daniel Merri,EZH063,18
Stop On A Dime,Little Texas,SC8123,5
Stop Stop Stop,Hollies,SF099,6
Stop The Cavalry,Jona Lewie,ZKH09,15
Stop The Cavalry,Jona Louie,PX001,5
Stop The Music,P Money And Scribe,SFKK03,3
Stop To Love,Luther Vandross,SFWS019,11
Storm Front,Billy Joel,SFMW828,12
Storm In A Teacup,Fortunes,ZKH01,14
Storm In The Heartland,Billy Ray Cyrus,SC8149,6
Storm Is Over,R Kelly,TT033,12
Storm Warning,Bonnie Raitt,SC8145,13
Stormy,Classics Iv,MM6095,9
Stormy Monday,T Bone Walker,SC8327,15
Stormy Monday Blues,Allman Brothers,DKK023,18
Stormy Monday Blues,Bobby Bland,LEG206,3
Stormy Weather,Frank Sinatra,LEG169,14
Stormy Weather,Lena Horne,SC8124,6
Story,Brandi Carlile,SC9005,13
Story,Brandi Carlile (Vocal),PHM0708,15
Story In Your Eyes,Moody Blues,LEG238,18
Story Of Love,Desert Rose Band,SC8352-V2,11
Story Of My Life,Don Williams,SFMW819,7
Story Of My Life,Kristian Leontiou,SFMW853,13
Story Of My Life,Marty Robbins,SC8392,7
Story Of My Life,Neil Diamond,DG005,6
Story Of The Blues,Wah,SFMW911,10
Story Of Us,Taylor Swift,SFKK58,3
Storybook Children,Billy Vera And Judy Clay,SAVP028,13
Storybook Life,Blessid Union Of Souls,PHM0103,3
Storybook Life,Blessid Union Of Souls (Vocal,PHM0103,12
Straight From My Heart,Richard Marx,TT054,19
Straight From The Heart,Bryan Adams,SC8573,2
Straight Lines,Silverchair,SFKK15,1
Straight On,Heart,SC8329,4
Straight Tequila,Trini Triggs,SC8485,3
Straight Tequila Night,John Anderson,SC8158,9
Straight Up,Paula Abdul,SGB0058,16
Straighten Up And Fly Right,Diana Krall,LEG175,11
Straighten Up And Fly Right,Nat King Cole,PI304,17
Stranded,Heart,SC8466,13
Strange,Patsy Cline,MM6084,3
Strange And Beautiful,Aqualung,SF198,8
Strange Brew,Cream,SGB0052,5
Strange Fruit,Billie Holiday,LEG016,4
Strange Little Girl,Stranglers,SFPL024,1
Strange Magic,Electric Light Orchestra,SC8221-V2,4
Strange Relationship,Darren Hayes,SF194,8
Strange Relationships,Darren Hayes,SFTP3-02,3
Strange Town,Jam,SFGD008,10
Strange Way,Firefall,SC8207,11
Stranger,Billy Joel,LEG143,16
Stranger,Hilary Duff,SFKK20,9
Stranger,L T D,LEG225,14
Stranger In Moscow,Michael Jackson,SFMW922,11
Stranger In My Arms,Patsy Cline,LEG145,7
Stranger In My House,Ronnie Milsap,SC8610,6
Stranger In My House,Tamia,TT034,15
Stranger In My House,Tamia (Vocal),PHM0105,11
Stranger In My Mirror,Randy Travis,SC8524,15
Stranger In My Place,Anne Murray,SFWS042,4
Stranger In Paradise,Johnny Mathis,LEG128,8
Stranger In Paradise,Kismet,LEGBR02,5
Stranger In Your Eyes,Ken Mellons,SC8280,6
Stranger Things Have Happened,Ronnie Milsap,SC8144,15
Strangers,Frank Sinatra,KH006,13
Strangers Again,Holly Dunn,SC8561,14
Strangers In The Night,Frank Sinatra,TT029,18
Stranglehold,Ted Nugent,SGB0066,5
Strawberry Fair,Anthony Newley,SF083,7
Strawberry Fields Forever,Beatles,ZPA109,10
Strawberry Kisses,Nikki Webster,SF193,9
Strawberry Letter #23,Brothers Johnson,SC8603,6
Strawberry Wine,Deana Carter,SPC025,14
Strawberry Wine,Deanna Carter,TT038,13
Strawdogs Stiff,Little Fingers,SF109,6
Stray Cat Strut,Stray Cats,SGB0007,11
Streak,Ray Stevens,SC8117,3
Street Corner Serenade,Wet Willie,SC8479,7
Street Fighting Man,Rolling Stones,LEG120,7
Street Life,Crusaders Feat Randy Crawford,SFMW922,8
Street Life,Randy Crawford,PX009,1
Street Of Dreams,Rainbow,SC8631,2
Street Spirit,Radiohead,SFGD036,4
Street Tuff,Rebel Mc,SFMW861,14
Streetcorner Symphony,Rob Thomas,SC9005,8
Streets Of Bakersfield,Dwight Yoakam,SC7552,14
Streets Of Bakersfield,Dwight Yoakam And Buck Owens,CBE10-04,3
Streets Of Baltimore,Bobby Bare,SC8491,7
Streets Of Laredo,Standard,DKK096,12
Streets Of London,Ralph Mctell,SF104,1
Streets Of Love,Rolling Stones,SF235,5
Streets Of Philadelphia,Bruce Springsteen,SFMW881,11
Strength Of A Woman,Philip Claypool,SC8239,7
Strict Machine,Goldfrapp,SFMW887,5
Strip Me,Natasha Bedingfield,CB30152,7
Strip Me,Natasha Bedingfield (Vocal),CB30152,15
Stripper,Standard,SC8109,16
Stripper (Instrumental),David Rose,SC7210,20
Stroke,Billy Squire,SC8169,10
Strokin',Clarence Carter,TT055,17
Stroll,Diamonds,SGB0055,10
Strong,Robbie Williams,ZPA022,11
Strong Enough,Cher,SGB0011,2
Strong Enough,Sheryl Crow,SC8150,13
Strong Enough To Be Your Man,Travis Tritt,SC8774,7
Strong Enough To Bend,Tanya Tucker,SC7510,7
Strong Heart,Patty Loveless,SC8652,5
Strong One,Mila Mason,SC8463,13
Stronger,Britney Spears,TT027,13
Stronger,Britney Spears (Vocal),PHM0012A,11
Stronger,Kanye West,SFKK18,14
Stronger,Mary J Blige,CB5139-01,15
Stronger,Sugababes,SFWS004,10
Stronger Than I Am,Lee Ann Womack,TT071,20
Strut,Sheena Easton,SC8322,4
Strut Your Funky Stuff,Frantique,SFMW829,10
Strutter,Joe And Mystical,PHM0106,6
Strutter,Joe And Mystical (Vocal),PHM0106,15
Strutter,Kiss,SFMW927,13
Stuck,Stacie Orrico,PHM0305,1
Stuck,Stacie Orrico (Vocal),PHM0305,10
Stuck In A Moment,U2,TT073,14
Stuck In Love,Judds,SC8614,4
Stuck In The Middle With You,Louise,ZLP03,4
Stuck In The Middle With You,Stealers Wheel,SF096,13
Stuck Like Glue,Sugarland,SFMW928,11
Stuck On You,Bobby Caldwell,SGB0022,15
Stuck On You,Elvis Presley,TT028,20
Stuck On You,Failure,SC8460,11
Stuck On You,Lionel Richie,ZPA121,9
Stuck With You,Huey Lewis And The News,SC8709,3
Stuff,Diamond Rio,SC8619,5
Stuff Like That There,Kelly Clarkson,LEG196,9
Stuff That Matters,Tara Lyn Hart,SC8584,3
Stumblin' In,Smokie And Suzie Quatro,SFMW808,3
Stumblin' In,Suzi Quatro And Chris Norman,SFWS027,4
Stupid Boy,Keith Urban,BH0315,13
Stupid Cupid,Connie Francis,ZPA108,10
Stupid Girl,Garbage,SC8471,6
Stupid Girls,Pink,THM2006,--
Stupid Girls,Pink (Vocal),PHM0605,11
Stupid Things,Elizabeth Cook,SC8794,7
Stupify,Disturbed,SC8662,15
Sturday's Alright For Fighting,Elton John,KH001,17
Stutter,Joe And Mystikal,SC8680,6
Stutter,Joe Featuring Mystikal,TT062,14
Style,Mis Teeq,EZH030,13
Stylo,Gorillaz,SF289,12
Stylo,Gorillaz Feat Mos Def And Bob,PHM1005,12
Substitute,Clout,ZKH07,8
Substitute,Who,ZPA111,4
Subterranean Homesick Blues,Bob Dylan,SFMW921,12
Suburban Knights,Hard Fi,EZH065,18
Suburbia,Pet Shop Boys,LGK006,4
Such A Night,Elvis Presley,PX013,5
Such A Night,Johnny Ray,SF092,1
Suck My Kiss,Red Hot Chili Peppers,SFWS006,14
Sucked Out,Superdrag,SC8316,3
Sucu Sucu,Laurie Johnson,SF083,9
Suddenly,Angry Anderson,SFMW844,10
Suddenly,Billy Ocean,ZPA070,7
Suddenly,Olivia Newton John,MM6053,7
Suddenly,Olivia Newton-john And Cliff,ZPA129,9
Suddenly,Soraya,SC8304,4
Suddenly I See,K T Turnstall,BH0313,10
